umbral_sube,modo_entrada,umbral_veto_baja_clave,usa_veto_baja,tipo_salida,nombre_salida,horizonte_salida,coste,operaciones_2023,precision_clasificacion_2023,porcentaje_acierto_clasificacion_2023,porcentaje_operaciones_positivas_2023,retorno_bruto_medio_2023,retorno_neto_medio_2023,retorno_neto_mediano_2023,factor_beneficio_2023,maximo_drawdown_2023,operaciones_2024,precision_clasificacion_2024,porcentaje_acierto_clasificacion_2024,porcentaje_operaciones_positivas_2024,retorno_bruto_medio_2024,retorno_neto_medio_2024,retorno_neto_mediano_2024,factor_beneficio_2024,maximo_drawdown_2024,operaciones_minimo,operaciones_medio,operaciones_diferencia,precision_clasificacion_minimo,precision_clasificacion_medio,precision_clasificacion_diferencia,porcentaje_acierto_clasificacion_minimo,porcentaje_acierto_clasificacion_medio,porcentaje_acierto_clasificacion_diferencia,porcentaje_operaciones_positivas_minimo,porcentaje_operaciones_positivas_medio,porcentaje_operaciones_positivas_diferencia,retorno_bruto_medio_minimo,retorno_bruto_medio_medio,retorno_bruto_medio_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,umbral_veto_baja,cumple_filtros,puntuacion
0.44,nivel,0.4,True,barrera,tp070_sl040_480m,480,0.002,218,0.4678899082568807,46.78899082568808,37.61467889908257,0.0001596149904108,-0.0018403850095891,-0.006,0.5054216132106902,-0.3464370931943887,296,0.527027027027027,52.702702702702695,38.85135135135135,0.0002736486486486,-0.0017263513513513,-0.006,0.5294659300184162,-0.4099658422383779,218,257.0,78,0.4678899082568807,0.49745846764195384,0.05913711877014627,46.78899082568808,49.74584676419539,5.913711877014613,37.61467889908257,38.23301512521696,1.2366724522687775,0.0001596149904108,0.0002166318195297,0.00011403365823779997,-0.0018403850095891,-0.0017833681804702,0.00011403365823780013,-0.006,-0.006,0.0,0.5054216132106902,0.5174437716145532,0.024044316807726007,-0.4099658422383779,-0.3782014677163833,0.0635287490439892,0.4,False,-0.017636168804201206
0.44,confirmacion_5m,0.4,True,barrera,tp070_sl040_480m,480,0.002,29,0.4827586206896552,48.27586206896552,34.48275862068966,-0.0001344399984831,-0.0021344399984831,-0.006,0.4468324762459894,-0.0734510120041482,35,0.6,60.0,48.57142857142857,0.0013428571428571,-0.0006571428571428,-0.006,0.787037037037037,-0.0451954599338966,29,32.0,6,0.4827586206896552,0.5413793103448276,0.11724137931034478,48.27586206896552,54.13793103448276,11.724137931034477,34.48275862068966,41.52709359605912,14.088669950738911,-0.0001344399984831,0.000604208572187,0.0014772971413402002,-0.0021344399984831,-0.00139579142781295,0.0014772971413403002,-0.006,-0.006,0.0,0.4468324762459894,0.6169347566415132,0.3402045607910476,-0.0734510120041482,-0.059323235969022406,0.028255552070251606,0.4,False,-0.017650411163807816
0.46,confirmacion_10m,0.4,True,barrera,tp050_sl030_120m,120,0.001,10,0.4,40.0,30.0,-0.0006,-0.0016,-0.004,0.4285714285714285,-0.0159357465558875,15,0.5333333333333333,53.333333333333336,46.66666666666666,0.0007333333333333,-0.0002666666666666,-0.004,0.875,-0.015935746555888,10,12.5,5,0.4,0.4666666666666667,0.1333333333333333,40.0,46.66666666666667,13.333333333333336,30.0,38.33333333333333,16.666666666666657,-0.0006,6.666666666665e-05,0.0013333333333333,-0.0016,-0.0009333333333333,0.0013333333333334,-0.004,-0.004,0.0,0.4285714285714285,0.6517857142857142,0.4464285714285715,-0.015935746555888,-0.01593574655588775,4.996003610813204e-16,0.4,False,-0.01765902477762906
0.46,confirmacion_10m,0.4,True,barrera,tp050_sl030_240m,240,0.001,10,0.4,40.0,30.0,-0.0006,-0.0016,-0.004,0.4285714285714285,-0.0159357465558875,15,0.5333333333333333,53.333333333333336,46.66666666666666,0.0007333333333333,-0.0002666666666666,-0.004,0.875,-0.015935746555888,10,12.5,5,0.4,0.4666666666666667,0.1333333333333333,40.0,46.66666666666667,13.333333333333336,30.0,38.33333333333333,16.666666666666657,-0.0006,6.666666666665e-05,0.0013333333333333,-0.0016,-0.0009333333333333,0.0013333333333334,-0.004,-0.004,0.0,0.4285714285714285,0.6517857142857142,0.4464285714285715,-0.015935746555888,-0.01593574655588775,4.996003610813204e-16,0.4,False,-0.01765902477762906
0.46,confirmacion_3m,-1.0,False,barrera,tp050_sl030_240m,240,0.002,65,0.4769230769230769,47.69230769230769,41.53846153846154,0.0003230769230769,-0.001676923076923,-0.005,0.4263157894736842,-0.1064860715106391,258,0.5232558139534884,52.32558139534884,40.69767441860465,0.0002558139534883,-0.0017441860465116,-0.005,0.411764705882353,-0.3720853115623054,65,161.5,193,0.4769230769230769,0.5000894454382827,0.04633273703041152,47.69230769230769,50.008944543828264,4.633273703041148,40.69767441860465,41.11806797853309,0.8407871198568913,0.0002558139534883,0.00028944543828260004,6.726296958860001e-05,-0.0017441860465116,-0.0017105545617172998,6.726296958859995e-05,-0.005,-0.005,0.0,0.411764705882353,0.4190402476780186,0.014551083591331226,-0.3720853115623054,-0.23928569153647225,0.2655992400516663,,False,-0.017664674468409528
0.46,confirmacion_3m,-1.0,False,barrera,tp050_sl030_120m,120,0.002,65,0.4769230769230769,47.69230769230769,41.53846153846154,0.0003230769230769,-0.001676923076923,-0.005,0.4263157894736842,-0.1064860715106391,258,0.5232558139534884,52.32558139534884,40.69767441860465,0.0002558139534883,-0.0017441860465116,-0.005,0.411764705882353,-0.3720853115623054,65,161.5,193,0.4769230769230769,0.5000894454382827,0.04633273703041152,47.69230769230769,50.008944543828264,4.633273703041148,40.69767441860465,41.11806797853309,0.8407871198568913,0.0002558139534883,0.00028944543828260004,6.726296958860001e-05,-0.0017441860465116,-0.0017105545617172998,6.726296958859995e-05,-0.005,-0.005,0.0,0.411764705882353,0.4190402476780186,0.014551083591331226,-0.3720853115623054,-0.23928569153647225,0.2655992400516663,,False,-0.017664674468409528
0.53,creciente_3m,0.35,True,barrera,tp070_sl035_240m,240,0.001,19,0.4736842105263157,47.368421052631575,26.31578947368421,-0.0007368421052631,-0.0017368421052631,-0.0045,0.4761904761904759,-0.0340172746823174,13,0.5384615384615384,53.84615384615385,61.53846153846154,0.0029615384615384,0.0019615384615384,0.006,2.1333333333333333,-0.0134393411249997,13,16.0,6,0.4736842105263157,0.5060728744939271,0.06477732793522273,47.368421052631575,50.607287449392715,6.4777327935222715,26.31578947368421,43.927125506072876,35.22267206477733,-0.0007368421052631,0.00111234817813765,0.0036983805668015,-0.0017368421052631,0.00011234817813764999,0.0036983805668015,-0.0045,0.0007500000000000002,0.010499999999999999,0.4761904761904759,1.3047619047619046,1.6571428571428575,-0.0340172746823174,-0.023728307903658548,0.0205779335573177,0.35,False,-0.017669207270737022
0.5,cruce,0.45,True,barrera,tp030_sl020_120m,120,0.001,106,0.3773584905660377,37.735849056603776,42.45283018867924,0.0001226415094339,-0.000877358490566,-0.003,0.4918032786885246,-0.0963624334724544,214,0.5420560747663551,54.20560747663551,35.981308411214954,-0.0002009345794392,-0.0012009345794392,-0.003,0.3746958637469588,-0.2249029423051202,106,160.0,108,0.3773584905660377,0.4597072826661964,0.16469758420031738,37.735849056603776,45.970728266619645,16.46975842003173,35.981308411214954,39.2170692999471,6.4715217774642895,-0.0002009345794392,-3.914653500264999e-05,0.00032357608887309997,-0.0012009345794392,-0.0010391465350026,0.00032357608887320004,-0.003,-0.003,0.0,0.3746958637469588,0.43324957121774166,0.11710741494156579,-0.2249029423051202,-0.16063268788878732,0.1285405088326658,0.45,False,-0.01769145090983026
0.47,confirmacion_5m,0.5,True,barrera,tp100_sl050_480m,480,0.0005,24,0.375,37.5,25.0,-0.00125,-0.00175,-0.0055,0.5757575757575758,-0.0408968692809791,64,0.46875,46.875,31.25,-0.0003125,-0.0008124999999999,-0.0055,0.7851239669421489,-0.0684448543662963,24,44.0,40,0.375,0.421875,0.09375,37.5,42.1875,9.375,25.0,28.125,6.25,-0.00125,-0.00078125,0.0009375,-0.00175,-0.00128124999999995,0.0009375000000001,-0.0055,-0.0055,0.0,0.5757575757575758,0.6804407713498624,0.20936639118457312,-0.0684448543662963,-0.0546708618236377,0.027547985085317195,0.5,False,-0.017711489570382873
0.46,confirmacion_3m,-1.0,False,barrera,tp070_sl035_240m,240,0.002,62,0.4838709677419355,48.38709677419355,37.096774193548384,0.0004400914912782,-0.0015599085087217,-0.0055,0.5431847779780736,-0.0974840997391008,245,0.5102040816326531,51.02040816326531,35.10204081632653,0.0002060292853093,-0.0017939707146906,-0.0055,0.4945241086120273,-0.3702393594712433,62,153.5,183,0.4838709677419355,0.4970375246872943,0.026333113890717574,48.38709677419355,49.703752468729434,2.633311389071757,35.10204081632653,36.09940750493746,1.9947333772218556,0.0002060292853093,0.00032306038829375003,0.00023406220596890003,-0.0017939707146906,-0.00167693961170615,0.00023406220596890008,-0.0055,-0.0055,0.0,0.4945241086120273,0.5188544432950505,0.04866066936604635,-0.3702393594712433,-0.23386172960517204,0.27275525973214254,,False,-0.01771845971226106
0.54,creciente_3m,0.45,True,barrera,tp100_sl050_480m,480,0.002,35,0.4857142857142857,48.57142857142857,31.428571428571427,-0.0002857142857142,-0.0022857142857142,-0.007,0.523809523809524,-0.0957518467872015,33,0.4848484848484848,48.48484848484848,33.33333333333333,-1.5770213417970974e-19,-0.002,-0.007,0.5714285714285715,-0.0794905403978171,33,34.0,2,0.4848484848484848,0.48528138528138526,0.0008658008658009031,48.48484848484848,48.52813852813853,0.08658008658009209,31.428571428571427,32.38095238095238,1.9047619047619015,-0.0002857142857142,-0.00014285714285710007,0.0002857142857141998,-0.0022857142857142,-0.0021428571428571,0.0002857142857142,-0.007,-0.007,0.0,0.523809523809524,0.5476190476190477,0.04761904761904756,-0.0957518467872015,-0.0876211935925093,0.016261306389384403,0.45,False,-0.01772536925642916
0.56,nivel,0.5,True,barrera,tp070_sl035_240m,240,0.002,151,0.5231788079470199,52.31788079470199,44.37086092715232,0.0011773885593327,-0.0008226114406672,-0.0055,0.7295068553153362,-0.1451886926651512,282,0.574468085106383,57.44680851063831,35.1063829787234,0.0001861702127659,-0.001813829787234,-0.0055,0.4918032786885247,-0.4113635047884247,151,216.5,131,0.5231788079470199,0.5488234465267015,0.051289277159363156,52.31788079470199,54.882344652670156,5.128927715936321,35.1063829787234,39.73862195293786,9.264477948428919,0.0001861702127659,0.0006817793860493,0.0009912183465668,-0.001813829787234,-0.0013182206139506002,0.0009912183465668,-0.0055,-0.0055,0.0,0.4918032786885247,0.6106550670019304,0.23770357662681152,-0.4113635047884247,-0.27827609872678793,0.26617481212327354,0.5,False,-0.017737566943651754
0.47,cruce,0.5,True,barrera,tp030_sl020_120m,120,0.001,160,0.41875,41.875,41.875,9.375e-05,-0.00090625,-0.003,0.4802867383512545,-0.1345464930714445,457,0.4923413566739606,49.23413566739606,37.199124726477024,-0.0001400437636761,-0.0011400437636761,-0.003,0.3948896631823462,-0.4076307660210356,160,308.5,297,0.41875,0.45554567833698034,0.0735913566739606,41.875,45.55456783369803,7.35913566739606,37.199124726477024,39.53706236323851,4.675875273522976,-0.0001400437636761,-2.3146881838049995e-05,0.0002337937636761,-0.0011400437636761,-0.00102314688183805,0.00023379376367610005,-0.003,-0.003,0.0,0.3948896631823462,0.4375882007668004,0.08539707516890832,-0.4076307660210356,-0.27108862954624,0.2730842729495911,0.5,False,-0.017738372190813204
0.46,confirmacion_3m,0.45,True,barrera,tp070_sl035_240m,240,0.001,42,0.4761904761904761,47.61904761904761,33.33333333333333,6.632553474402217e-05,-0.0009336744652559,-0.0045,0.6817388990108997,-0.0558246006024255,79,0.5316455696202531,53.16455696202531,26.58227848101265,-0.0007088607594936,-0.0017088607594936,-0.0045,0.4827586206896552,-0.123181581940951,42,60.5,37,0.4761904761904761,0.5039180229053646,0.055455093429777,47.61904761904761,50.39180229053646,5.545509342977695,26.58227848101265,29.95780590717299,6.751054852320678,-0.0007088607594936,-0.0003212676123747889,0.0007751862942376222,-0.0017088607594936,-0.00132126761237475,0.0007751862942376999,-0.0045,-0.0045,0.0,0.4827586206896552,0.5822487598502775,0.19898027832124449,-0.123181581940951,-0.08950309127168825,0.0673569813385255,0.45,False,-0.0177414347355873
0.55,nivel,0.3,True,barrera,tp030_sl020_120m,120,0.001,44,0.4772727272727273,47.72727272727273,40.909090909090914,4.545454545454546e-05,-0.0009545454545454,-0.003,0.4615384615384615,-0.044124567845991,25,0.56,56.00000000000001,32.0,-0.0004,-0.0014,-0.003,0.3137254901960784,-0.0325384721146776,25,34.5,19,0.4772727272727273,0.5186363636363637,0.08272727272727276,47.72727272727273,51.86363636363637,8.27272727272728,32.0,36.45454545454545,8.909090909090914,-0.0004,-0.00017727272727272728,0.0004454545454545455,-0.0014,-0.0011772727272727,0.00044545454545459997,-0.003,-0.003,0.0,0.3137254901960784,0.38763197586726994,0.14781297134238308,-0.044124567845991,-0.0383315199803343,0.011586095731313403,0.3,False,-0.017784788728784383
0.44,creciente_3m,0.45,True,barrera,tp100_sl050_480m,480,0.0005,64,0.515625,51.5625,32.8125,3.412438296193296e-05,-0.000465875617038,-0.0055,0.8693731579569068,-0.0911304226590481,97,0.3608247422680412,36.08247422680412,25.773195876288657,-0.0011340206185567,-0.0016340206185567,-0.0055,0.5997474747474748,-0.1644159669241125,64,80.5,33,0.3608247422680412,0.4382248711340206,0.15480025773195882,36.08247422680412,43.82248711340206,15.480025773195877,25.773195876288657,29.292847938144327,7.039304123711343,-0.0011340206185567,-0.0005499481177973835,0.0011681450015186329,-0.0016340206185567,-0.00104994811779735,0.0011681450015186999,-0.0055,-0.0055,0.0,0.5997474747474748,0.7345603163521908,0.26962568320943203,-0.1644159669241125,-0.1277731947915803,0.07328554426506441,0.45,False,-0.01779448548744762
0.51,creciente_3m,0.45,True,barrera,tp070_sl040_480m,480,0.002,37,0.4594594594594595,45.94594594594595,35.13513513513514,-0.0001351351351351,-0.0021351351351351,-0.006,0.4513888888888887,-0.0864673822433318,48,0.4791666666666667,47.91666666666667,41.66666666666667,0.0005833333333333,-0.0014166666666666,-0.006,0.5952380952380952,-0.0757108079667996,37,42.5,11,0.4594594594594595,0.4693130630630631,0.0197072072072072,45.94594594594595,46.93130630630631,1.9707207207207205,35.13513513513514,38.40090090090091,6.5315315315315345,-0.0001351351351351,0.00022409909909909998,0.0007184684684684,-0.0021351351351351,-0.00177590090090085,0.0007184684684685,-0.006,-0.006,0.0,0.4513888888888887,0.523313492063492,0.14384920634920656,-0.0864673822433318,-0.0810890951050657,0.010756574276532191,0.45,False,-0.017815117563395804
0.51,nivel,-1.0,False,barrera,tp030_sl020_120m,120,0.001,436,0.5275229357798165,52.752293577981646,41.97247706422018,9.862385321100916e-05,-0.0009013761467889,-0.003,0.482213438735178,-0.3252984125015264,2142,0.5522875816993464,55.22875816993464,40.242763772175536,1.2138188608776824e-05,-0.0009878618113912,-0.003,0.4489583333333335,-0.8815741501609909,436,1289.0,1706,0.5275229357798165,0.5399052587395814,0.02476464591952998,52.752293577981646,53.99052587395815,2.476464591952997,40.242763772175536,41.107620418197854,1.729713292044643,1.2138188608776824e-05,5.5381020909892996e-05,8.648566460223233e-05,-0.0009878618113912,-0.00094461897909005,8.648566460229992e-05,-0.003,-0.003,0.0,0.4489583333333335,0.46558588603425577,0.03325510540184451,-0.8815741501609909,-0.6034362813312587,0.5562757376594645,,False,-0.01785778460042743
0.49,confirmacion_3m,0.45,True,barrera,tp030_sl020_120m,120,0.001,33,0.4242424242424242,42.42424242424242,48.48484848484848,0.0004242424242424,-0.0005757575757575,-0.003,0.6274509803921569,-0.029612788723461,54,0.6666666666666666,66.66666666666666,33.33333333333333,-0.0003333333333333,-0.0013333333333333,-0.003,0.3333333333333333,-0.0687167176073926,33,43.5,21,0.4242424242424242,0.5454545454545454,0.24242424242424243,42.42424242424242,54.54545454545454,24.242424242424235,33.33333333333333,40.90909090909091,15.151515151515149,-0.0003333333333333,4.545454545455002e-05,0.0007575757575757,-0.0013333333333333,-0.0009545454545454,0.0007575757575757999,-0.003,-0.003,0.0,0.3333333333333333,0.48039215686274506,0.29411764705882354,-0.0687167176073926,-0.0491647531654268,0.039103928883931605,0.45,False,-0.017894834861554885
0.52,creciente_3m,0.45,True,barrera,tp070_sl040_480m,480,0.002,37,0.4594594594594595,45.94594594594595,35.13513513513514,-0.0001351351351351,-0.0021351351351351,-0.006,0.4513888888888887,-0.0864673822433318,46,0.4782608695652174,47.82608695652174,43.47826086956522,0.0007826086956521,-0.0012173913043478,-0.006,0.6410256410256411,-0.0650192390186814,37,41.5,9,0.4594594594594595,0.4688601645123385,0.01880141010575792,45.94594594594595,46.88601645123384,1.880141010575791,35.13513513513514,39.306698002350174,8.343125734430082,-0.0001351351351351,0.0003237367802585,0.0009177438307872,-0.0021351351351351,-0.00167626321974145,0.0009177438307873,-0.006,-0.006,0.0,0.4513888888888887,0.5462072649572649,0.1896367521367524,-0.0864673822433318,-0.07574331063100659,0.0214481432246504,0.45,False,-0.017914755244555203
0.6,creciente_5m,0.5,True,barrera,tp050_sl030_120m,120,0.0005,4,0.5,50.0,25.0,-0.001,-0.0015,-0.0035,0.4285714285714286,-0.0069877499999998,1,1.0,100.0,100.0,0.005,0.0045,0.0045,inf,0.0,1,2.5,3,0.5,0.75,0.5,50.0,75.0,50.0,25.0,62.5,75.0,-0.001,0.002,0.006,-0.0015,0.0014999999999999998,0.006,-0.0035,0.0004999999999999998,0.008,0.4285714285714286,inf,inf,-0.0069877499999998,-0.0034938749999999,0.0069877499999998,0.5,False,-0.0179239182142857
0.6,creciente_5m,0.5,True,barrera,tp050_sl030_240m,240,0.0005,4,0.5,50.0,25.0,-0.001,-0.0015,-0.0035,0.4285714285714286,-0.0069877499999998,1,1.0,100.0,100.0,0.005,0.0045,0.0045,inf,0.0,1,2.5,3,0.5,0.75,0.5,50.0,75.0,50.0,25.0,62.5,75.0,-0.001,0.002,0.006,-0.0015,0.0014999999999999998,0.006,-0.0035,0.0004999999999999998,0.008,0.4285714285714286,inf,inf,-0.0069877499999998,-0.0034938749999999,0.0069877499999998,0.5,False,-0.0179239182142857
0.51,confirmacion_3m,0.45,True,barrera,tp070_sl040_480m,480,0.001,29,0.4137931034482758,41.37931034482759,44.82758620689656,0.0009310344827586,-6.896551724137919e-05,-0.005,0.9750000000000002,-0.0288463785135166,41,0.7317073170731707,73.17073170731707,29.268292682926827,-0.000780487804878,-0.001780487804878,-0.005,0.496551724137931,-0.0836135945639421,29,35.0,12,0.4137931034482758,0.5727502102607233,0.3179142136248949,41.37931034482759,57.27502102607233,31.791421362489487,29.268292682926827,37.04793944491169,15.559293523969735,-0.000780487804878,7.527333894029998e-05,0.0017115222876366,-0.001780487804878,-0.0009247266610596896,0.001711522287636621,-0.005,-0.005,0.0,0.496551724137931,0.7357758620689656,0.4784482758620692,-0.0836135945639421,-0.05622998653872935,0.054767216050425505,0.45,False,-0.01792598563338547
0.45,confirmacion_5m,0.45,True,barrera,tp050_sl030_240m,240,0.002,29,0.3448275862068966,34.48275862068966,41.37931034482759,0.0003103448275862,-0.0016896551724137,-0.005,0.4235294117647059,-0.0490041491487698,55,0.5636363636363636,56.36363636363636,40.0,0.0002,-0.0018,-0.005,0.4000000000000001,-0.0910622026771307,29,42.0,26,0.3448275862068966,0.4542319749216301,0.21880877742946703,34.48275862068966,45.42319749216301,21.8808777429467,40.0,40.689655172413794,1.3793103448275872,0.0002,0.0002551724137931,0.00011034482758619997,-0.0018,-0.00174482758620685,0.0001103448275862999,-0.005,-0.005,0.0,0.4000000000000001,0.411764705882353,0.0235294117647058,-0.0910622026771307,-0.07003317591295025,0.042058053528360895,0.45,False,-0.01794565918376223
0.45,confirmacion_5m,0.45,True,barrera,tp050_sl030_120m,120,0.002,29,0.3448275862068966,34.48275862068966,41.37931034482759,0.0003103448275862,-0.0016896551724137,-0.005,0.4235294117647059,-0.0490041491487698,55,0.5636363636363636,56.36363636363636,40.0,0.0002,-0.0018,-0.005,0.4000000000000001,-0.0910622026771307,29,42.0,26,0.3448275862068966,0.4542319749216301,0.21880877742946703,34.48275862068966,45.42319749216301,21.8808777429467,40.0,40.689655172413794,1.3793103448275872,0.0002,0.0002551724137931,0.00011034482758619997,-0.0018,-0.00174482758620685,0.0001103448275862999,-0.005,-0.005,0.0,0.4000000000000001,0.411764705882353,0.0235294117647058,-0.0910622026771307,-0.07003317591295025,0.042058053528360895,0.45,False,-0.01794565918376223
0.5,nivel,-1.0,False,barrera,tp100_sl050_480m,480,0.002,193,0.533678756476684,53.36787564766839,40.93264248704664,0.0011559649743211,-0.0008440350256788,-0.007,0.7950698023921614,-0.2066795897883978,736,0.5842391304347826,58.42391304347826,35.32608695652174,0.0002989130434782,-0.0017010869565217,-0.007,0.6242496998799519,-0.7287756211708248,193,464.5,543,0.533678756476684,0.5589589434557333,0.05056037395809865,53.36787564766839,55.895894345573325,5.0560373958098666,35.32608695652174,38.12936472178419,5.606555530524901,0.0002989130434782,0.00072743900889965,0.0008570519308428999,-0.0017010869565217,-0.00127256099110025,0.0008570519308429,-0.007,-0.007,0.0,0.6242496998799519,0.7096597511360567,0.17082010251220947,-0.7287756211708248,-0.46772760547961134,0.522096031382427,,False,-0.0179504894819677
