objetivo,variante,umbral,operaciones_minimas,retorno_minimo,retorno_mediano_minimo,factor_minimo,drawdown_peor,positivas_minimas,precision_operaciones_minima,pr_auc_minimo,pr_auc_lift_minimo,concentracion_mensual_maxima,aprobado
baja_cierre_4h,histgb_63_moderado,0.39,596,-0.0021682469934148,-0.0018228861261159,0.6817141008999157,-0.8232810270003335,43.76731301939058,0.2449664429530201,0.2352851491426881,1.3038575879510876,0.227284285787356,False
baja_cierre_4h,sgd_101_moderado,0.59,343,-0.0021695655100054,-0.0014274692328181,0.665087719473144,-0.5974121557455943,41.690962099125365,0.2565597667638484,0.2134340416009038,1.2949335330643534,0.230000404902232,False
baja_cierre_4h,sgd_63_sin_pesos,0.16,688,-0.0021724452131419,-0.0018344938105437,0.5484522549879215,-0.8088246374540502,39.67391304347826,0.1304347826086956,0.2210412569135555,1.2739325029706796,0.2466448987941346,False
baja_cierre_4h,histgb_101_moderado,0.45,481,-0.002173542477695,-0.0015254780990071,0.6639600940627401,-0.7953227074086313,44.62809917355372,0.237006237006237,0.2341322535886603,1.3128936430353293,0.2126208532784374,False
baja_cierre_4h,control_v4_63_moderado,0.6,348,-0.0021805351868781,-0.0010831497745821,0.664189818502644,-0.5705987570548832,45.689655172413794,0.2614942528735632,0.2281181756111706,1.2833197447562892,0.2465317233570843,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.4,11,-0.0021817793711088,-0.0045000001080334,0.0324424651513216,-0.1673196354293477,18.181818181818183,0.0,0.2349982432323634,1.1220491573392843,0.562510019568405,False
baja_cierre_4h,control_v4_63_moderado,0.74,196,-0.0021878091326733,-0.0020319084394723,0.66457974732831,-0.4142394016345586,41.0377358490566,0.2735849056603773,0.2281181756111706,1.2833197447562892,0.3110181166634147,False
baja_cierre_4h,sgd_63_sin_pesos,0.15,626,-0.00219073730089,-0.0020205892613157,0.5615985695096269,-0.767473649545641,37.22044728434505,0.121405750798722,0.2210412569135555,1.2739325029706796,0.2418416328387594,False
baja_cierre_4h,histgb_101_moderado,0.21,341,-0.0022061315193055,-0.0013585735103115,0.527088602775196,-0.7230362097356157,39.88269794721408,0.1196428571428571,0.2341322535886603,1.3128936430353293,0.1907626453115204,False
baja_cierre_4h,control_v4_63_moderado,0.82,118,-0.0022074209235792,-0.0016928911316208,0.6981112932256279,-0.3351244241010738,42.567567567567565,0.304054054054054,0.2281181756111706,1.2833197447562892,0.1846453992875168,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.41,11,-0.002207791919693,-0.0045000001080334,0.0314470858027211,-0.1352920439490541,18.181818181818183,0.0,0.2349982432323634,1.1220491573392843,0.555882438824686,False
baja_cierre_4h,sgd_101_moderado,0.35,818,-0.0022154575355528,-0.0017219344843178,0.6013192996732057,-0.8507352800404239,42.298288508557455,0.19559902200489,0.2134340416009038,1.2949335330643534,0.2513744168043515,False
baja_cierre_4h,histgb_101_moderado,0.46,457,-0.0022167358123561,-0.0015114452796988,0.6584095530989256,-0.7289586748899635,46.48370497427101,0.2341356673960612,0.2341322535886603,1.3128936430353293,0.2514765358298015,False
baja_cierre_4h,histgb_101_moderado,0.55,232,-0.0022269227254016,-0.002040087576257,0.695314810943959,-0.4552528639554833,45.25862068965517,0.2978723404255319,0.2341322535886603,1.3128936430353293,0.241381563058339,False
baja_cierre_4h,sgd_101_moderado,0.61,316,-0.0022353225099818,-0.0016658509373664,0.6648051467123555,-0.6196362649646745,41.13924050632912,0.2658227848101265,0.2134340416009038,1.2949335330643534,0.2277965999907402,False
corto_tp070_sl035_240m,histgb_101_moderado,0.72,9,-0.0022373778477518,-0.0045000001080334,0.2663308215208582,-0.0409259754082697,22.22222222222222,0.1111111111111111,0.2686801098646919,1.1834678990494,0.4376780066058648,False
corto_tp070_sl035_240m,histgb_101_moderado,0.78,1,-0.0022381029082462,-0.0022381029082462,0.0,-0.023599077085291,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
corto_tp070_sl035_240m,histgb_63_moderado,0.77,10,-0.0022382726679788,-0.0045000001080334,0.2113961860705821,-0.0177916442983849,10.0,0.1,0.2546630584100841,1.177292561863839,0.6854275657133567,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.56,1,-0.0022439409401849,-0.0045000001080334,0.3351286262774107,-0.0325005970391387,25.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
baja_cierre_4h,control_v4_63_moderado,0.33,824,-0.0022450693781657,-0.0016219370116014,0.5783988391374122,-0.8649807473616411,42.374854481955765,0.1757857974388824,0.2281181756111706,1.2833197447562892,0.3458172015852956,False
corto_tp070_sl035_240m,sgd_101_moderado,0.67,7,-0.0022524041210001,-0.0045000001080334,0.0306839842243624,-0.1336094603221779,14.285714285714285,0.0,0.2406606673297599,1.1490856070573323,0.8562279996251637,False
corto_tp070_sl035_240m,sgd_101_moderado,0.73,2,-0.0022560184113681,-0.0045000001080334,0.0,-0.0223907069253137,0.0,0.0,0.2406606673297599,1.1490856070573323,0.997332310179254,False
corto_tp070_sl035_240m,sgd_101_moderado,0.72,2,-0.0022560184113681,-0.0045000001080334,0.0,-0.0571343949664004,0.0,0.0,0.2406606673297599,1.1490856070573323,0.997332310179254,False
baja_cierre_4h,histgb_63_moderado,0.14,184,-0.0022577399798988,-0.0017705957686994,0.4795644678094068,-0.5948920527033752,35.32608695652174,0.1023017902813299,0.2352851491426881,1.3038575879510876,0.3463128369266419,False
baja_cierre_4h,sgd_101_moderado,0.65,257,-0.0022658608041274,-0.0018198950090445,0.6650666712302382,-0.4928499642051354,40.07782101167315,0.2879377431906614,0.2134340416009038,1.2949335330643534,0.1831928466561177,False
baja_cierre_4h,sgd_63_sin_pesos,0.24,586,-0.0022673191240839,-0.0011509595967945,0.6191706954221557,-0.7961230511051969,46.41638225255973,0.2230769230769231,0.2210412569135555,1.2739325029706796,0.2221018524142423,False
baja_cierre_4h,sgd_101_moderado,0.36,796,-0.0022697063501301,-0.0018733098511584,0.6055014099533348,-0.852562433486444,41.33165829145729,0.2010050251256281,0.2134340416009038,1.2949335330643534,0.2498445632891198,False
corto_tp070_sl035_240m,histgb_101_moderado,0.68,31,-0.0022797900244843,-0.0045000001080334,0.2341531791569199,-0.0663441576216753,19.35483870967742,0.0967741935483871,0.2686801098646919,1.1834678990494,0.2870031952122401,False
baja_cierre_4h,control_v4_63_moderado,0.79,143,-0.0022816454721082,-0.0016872427766211,0.6505216585923773,-0.3897255261767373,42.51497005988024,0.2994011976047904,0.2281181756111706,1.2833197447562892,0.2051941185018211,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.43,8,-0.0022828739199903,-0.0045000001080334,0.0603540342589393,-0.0745095955840714,12.5,0.0,0.2349982432323634,1.1220491573392843,0.5072001054648275,False
baja_cierre_4h,histgb_101_moderado,0.57,175,-0.0022878189999507,-0.0005191152556799,0.6940734320320707,-0.4013417149644328,48.0,0.2708333333333333,0.2341322535886603,1.3128936430353293,0.221034702987819,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.53,2,-0.0022894737240123,-0.0045000001080334,0.1996649848998548,-0.0484909853256538,21.052631578947366,0.0,0.2349982432323634,1.1220491573392843,1.0,False
baja_cierre_4h,sgd_101_moderado,0.62,293,-0.0022942357209363,-0.0016658509373664,0.6570406099083417,-0.5864952053710009,40.61433447098976,0.2662116040955631,0.2134340416009038,1.2949335330643534,0.2268698126846894,False
baja_cierre_4h,sgd_101_moderado,0.64,266,-0.0022992414888213,-0.0016797329697292,0.6537666477284209,-0.5447910032960384,40.22556390977444,0.2781954887218045,0.2134340416009038,1.2949335330643534,0.1775496582310157,False
baja_cierre_4h,sgd_63_sin_pesos,0.14,525,-0.0023005450890791,-0.0022936262064613,0.5303883617581545,-0.734833684209673,36.19047619047619,0.1009523809523809,0.2210412569135555,1.2739325029706796,0.208366089554902,False
baja_cierre_4h,sgd_101_moderado,0.6,330,-0.0023040548932015,-0.0016658509373664,0.6499576865332494,-0.6254308646664393,40.60606060606061,0.2575757575757575,0.2134340416009038,1.2949335330643534,0.2113230727337536,False
baja_cierre_4h,control_v4_63_moderado,0.75,181,-0.002307614828081,-0.0020319084394723,0.6535990891244271,-0.4254539564948145,40.68627450980392,0.2941176470588235,0.2281181756111706,1.2833197447562892,0.2590506173905224,False
baja_cierre_4h,sgd_101_moderado,0.63,283,-0.002317639865446,-0.001609777867794,0.6520490492116353,-0.5350852802049121,40.63604240282685,0.2650176678445229,0.2134340416009038,1.2949335330643534,0.2364788484706665,False
baja_cierre_4h,control_v4_63_moderado,0.36,777,-0.0023184786637388,-0.0016873518577776,0.5956076709306981,-0.8467155412896754,42.985842985842986,0.2072072072072072,0.2281181756111706,1.2833197447562892,0.3037278352783253,False
baja_cierre_4h,sgd_101_moderado,0.14,121,-0.0023283133287413,-0.0018308537653647,0.4893640844204869,-0.3131864037653764,33.88429752066116,0.0743801652892562,0.2134340416009038,1.2949335330643534,0.1941513736372469,False
corto_tp070_sl035_240m,sgd_101_moderado,0.68,5,-0.0023356381998164,-0.0045000001080334,0.0,-0.0938959794974571,0.0,0.0,0.2406606673297599,1.1490856070573323,0.7706673248257445,False
baja_cierre_4h,sgd_63_sin_pesos,0.13,405,-0.0023392330034028,-0.0024707880327478,0.5517378229429425,-0.6647843115857144,36.2962962962963,0.1037037037037037,0.2210412569135555,1.2739325029706796,0.2090937349780412,False
baja_cierre_4h,histgb_101_moderado,0.5,361,-0.0023427620386022,-0.0017302117883227,0.6964716941202319,-0.6838023027183737,44.60093896713615,0.2520775623268698,0.2341322535886603,1.3128936430353293,0.2214436427257048,False
baja_cierre_4h,control_v4_63_moderado,0.5,487,-0.002347734651921,-0.0021013090261258,0.6378292265785386,-0.7806506727946362,43.0795847750865,0.2464065708418891,0.2281181756111706,1.2833197447562892,0.1953767583994728,False
baja_cierre_4h,histgb_101_moderado,0.49,391,-0.002348280138661,-0.0016111763941589,0.7125309062850591,-0.7223455839104611,44.87179487179488,0.2455242966751918,0.2341322535886603,1.3128936430353293,0.2107416653662752,False
baja_cierre_4h,control_v4_63_moderado,0.57,395,-0.0023615098139485,-0.0015958927213214,0.6569591087768596,-0.6825572866948373,45.063291139240505,0.2658227848101265,0.2281181756111706,1.2833197447562892,0.1909114053183593,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.42,9,-0.0023650330171609,-0.0045000001080334,0.004267744021657,-0.1031840130793709,22.22222222222222,0.0,0.2349982432323634,1.1220491573392843,0.6342406322139865,False
baja_cierre_4h,histgb_101_moderado,0.31,641,-0.002372166100095,-0.0025925957122817,0.6118474874783432,-0.8047889621568884,39.31357254290172,0.1701807228915662,0.2341322535886603,1.3128936430353293,0.2466432238398083,False
baja_cierre_4h,control_v4_63_moderado,0.35,806,-0.002373335877617,-0.0014605874128174,0.577879535999045,-0.8631183208309388,42.30769230769231,0.1935483870967742,0.2281181756111706,1.2833197447562892,0.3020532987728335,False
baja_cierre_4h,sgd_101_moderado,0.57,374,-0.0023751106933117,-0.0014041936044814,0.6330378685140046,-0.6405315374759963,42.24598930481284,0.2647058823529412,0.2134340416009038,1.2949335330643534,0.2500422425052012,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.55,1,-0.0023766503029995,-0.0045000001080334,0.3093495011791483,-0.0368543444569849,23.52941176470588,0.0,0.2349982432323634,1.1220491573392843,1.0,False
baja_cierre_4h,sgd_101_moderado,0.51,483,-0.0023775261832729,-0.0019564880747348,0.6272233614600033,-0.7664019728951135,42.028985507246375,0.2484472049689441,0.2134340416009038,1.2949335330643534,0.21082673766606,False
baja_cierre_4h,sgd_63_sin_pesos,0.25,540,-0.0023795834027781,-0.0013544777282513,0.6265729714103812,-0.7675198991346256,45.74074074074074,0.2513368983957219,0.2210412569135555,1.2739325029706796,0.243328973078876,False
baja_cierre_4h,sgd_101_moderado,0.34,834,-0.002384272054826,-0.0020067922994494,0.571931878549936,-0.874132935598425,40.7673860911271,0.1726618705035971,0.2134340416009038,1.2949335330643534,0.2577788602654427,False
baja_cierre_4h,sgd_101_moderado,0.33,859,-0.0023914402513075,-0.0019523068147245,0.5680739276443618,-0.8826103399900012,40.74505238649593,0.1874272409778812,0.2134340416009038,1.2949335330643534,0.2766799886119835,False
baja_cierre_4h,control_v4_63_moderado,0.34,833,-0.002398710819011,-0.0014933413583785,0.5651535383502073,-0.8744221117470875,41.65666266506602,0.1728691476590636,0.2281181756111706,1.2833197447562892,0.2511216657278523,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.52,2,-0.0024000000432133,-0.0045000001080334,0.1995894960329802,-0.0412814435616898,20.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.86,0,-0.0024000000432133,-0.0045000001080334,0.0,-0.0178788645162637,0.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
baja_cierre_4h,histgb_101_moderado,0.61,91,-0.0024025084650682,0.0006577831702306,0.683535052686922,-0.3405949485737661,52.74725274725275,0.2777777777777778,0.2341322535886603,1.3128936430353293,0.3204034088748604,False
baja_cierre_4h,histgb_101_moderado,0.15,197,-0.0024144616279413,-0.0015976393003948,0.4651734397416918,-0.690894785645702,40.10152284263959,0.0986842105263157,0.2341322535886603,1.3128936430353293,0.2994985385933954,False
baja_cierre_4h,histgb_63_moderado,0.17,245,-0.0024152469505994,-0.0017142890826798,0.4851717750447089,-0.69496836564403,38.775510204081634,0.1085106382978723,0.2352851491426881,1.3038575879510876,0.3055172427950967,False
baja_cierre_4h,sgd_101_moderado,0.49,509,-0.0024155065849051,-0.0016979480967856,0.6252905113026122,-0.8083949652991738,41.45383104125737,0.243614931237721,0.2134340416009038,1.2949335330643534,0.2187623607353344,False
baja_cierre_4h,sgd_101_moderado,0.67,228,-0.0024182884285953,-0.0024231588575057,0.6546394050335728,-0.4574176002413159,39.47368421052632,0.2675438596491228,0.2134340416009038,1.2949335330643534,0.246419000513498,False
corto_tp070_sl035_240m,sgd_101_moderado,0.65,9,-0.0024211531363091,-0.0045000001080334,0.0510831148746073,-0.1505947479140948,11.11111111111111,0.0,0.2406606673297599,1.1490856070573323,0.6195395134310989,False
baja_cierre_4h,control_v4_63_moderado,0.39,702,-0.0024233629103652,-0.0016858182023279,0.5916300870143644,-0.8349845790008894,42.45014245014245,0.2079772079772079,0.2281181756111706,1.2833197447562892,0.2215049770651595,False
baja_cierre_4h,histgb_101_moderado,0.19,293,-0.0024322065003216,-0.0016051789387129,0.4892689773682067,-0.7358621731274735,39.24914675767919,0.1214421252371916,0.2341322535886603,1.3128936430353293,0.1990013061079253,False
baja_cierre_4h,control_v4_63_moderado,0.37,748,-0.0024326183635639,-0.0016837318069301,0.5830898288884967,-0.8491120075170328,42.24598930481284,0.1991978609625668,0.2281181756111706,1.2833197447562892,0.2519841177144009,False
baja_cierre_4h,sgd_63_sin_pesos,0.28,333,-0.0024403089275487,-0.001321114930557,0.6469616510830202,-0.6489079229025458,46.31043256997455,0.2732732732732733,0.2210412569135555,1.2739325029706796,0.2214027785009026,False
baja_cierre_4h,sgd_101_moderado,0.5,496,-0.0024429859136931,-0.0020923489462584,0.6218678143670852,-0.7898002103317433,40.7258064516129,0.25,0.2134340416009038,1.2949335330643534,0.2145284504986014,False
baja_cierre_4h,histgb_63_moderado,0.49,361,-0.0024481781069669,-0.0020311136720702,0.6496932300410249,-0.7441379795764048,44.18103448275862,0.2354570637119113,0.2352851491426881,1.3038575879510876,0.196674930105712,False
baja_cierre_4h,sgd_101_moderado,0.54,432,-0.0024530564670849,-0.0021419506045058,0.6222493249568566,-0.7110853161432713,43.05555555555556,0.2546296296296296,0.2134340416009038,1.2949335330643534,0.2067839390907623,False
baja_cierre_4h,histgb_63_moderado,0.47,415,-0.0024549027155511,-0.0015746981478296,0.6356763904710792,-0.7269658591493565,44.98141263940521,0.2289156626506024,0.2352851491426881,1.3038575879510876,0.2315818015821604,False
baja_cierre_4h,sgd_101_moderado,0.68,220,-0.0024565431658163,-0.0024231588575057,0.6559468120523498,-0.4508453149977893,40.0,0.2681818181818182,0.2134340416009038,1.2949335330643534,0.2437708321488748,False
baja_cierre_4h,control_v4_63_moderado,0.41,658,-0.0024572876390841,-0.0016374840158969,0.5976627615753646,-0.8185950552607456,42.5531914893617,0.2203647416413373,0.2281181756111706,1.2833197447562892,0.2020200613972367,False
baja_cierre_4h,sgd_101_moderado,0.52,467,-0.0024595922966418,-0.0018290000259876,0.6169922709843597,-0.7490276097281008,41.7558886509636,0.2441113490364025,0.2134340416009038,1.2949335330643534,0.2053072523504673,False
baja_cierre_4h,sgd_101_moderado,0.53,448,-0.0024672932714217,-0.0018297522144857,0.6151520775796973,-0.7381806085434941,41.96428571428572,0.2433035714285714,0.2134340416009038,1.2949335330643534,0.1944266620105328,False
corto_tp070_sl035_240m,sgd_101_moderado,0.7,4,-0.0024695145473524,-0.0045000001080334,0.0,-0.0504285243688686,0.0,0.0,0.2406606673297599,1.1490856070573323,0.91111026514459,False
baja_cierre_4h,histgb_63_moderado,0.15,211,-0.0024767783934998,-0.001439669311163,0.4424636535925392,-0.6435867365611316,37.91469194312796,0.1102941176470588,0.2352851491426881,1.3038575879510876,0.2194933500153693,False
baja_cierre_4h,sgd_101_moderado,0.39,724,-0.0024819772410226,-0.001430438973126,0.5925964818188604,-0.8534493183747174,42.26519337016575,0.1975138121546961,0.2134340416009038,1.2949335330643534,0.2336983115629504,False
baja_cierre_4h,control_v4_63_moderado,0.84,105,-0.0025003864255876,-0.0020707110050134,0.6161653601883921,-0.348022729804424,40.909090909090914,0.2575757575757575,0.2281181756111706,1.2833197447562892,0.2061583045176673,False
baja_cierre_4h,control_v4_63_moderado,0.77,159,-0.0025065682535252,-0.0018198950090445,0.6231331460495265,-0.4161409117887752,41.62162162162162,0.2864864864864865,0.2281181756111706,1.2833197447562892,0.209163069888904,False
corto_tp070_sl035_240m,histgb_101_moderado,0.77,1,-0.0025071344096213,-0.0025071344096213,0.0,-0.0157818619980626,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
corto_tp070_sl035_240m,histgb_101_moderado,0.69,20,-0.0025093428239197,-0.0045000001080334,0.1701336290140186,-0.0549047249300475,15.0,0.05,0.2686801098646919,1.1834678990494,0.364457901265211,False
